date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+
1953-06,3799703,3692967,3586231,3479495,3372759,3266022,3159286,3052550,2932312,2812074,2691836,2571598,2451360,2397672,2343984,2290297,2236609,2182921,2197737,2212552,2227368,2242183,2256999,2296640,2336282,2375923,2415565,2455206,2457682,2460157,2462633,2465108,2467584,2435653,2403721,2371790,2339858,2307927,2281247,2254567,2227887,2201207,2174527,2123140,2071754,2020367,1968981,1917594,1878481,1839368,1800255,1761142,1722029,1679846,1637662,1595479,1553295,1511112,1466104,1421097,1376089,1331082,1286074,1236603,1187133,1137662,1088192,1038721,977991,917260,856530,795799,735069,680746,626423,572101,517778,463455,420591,377727,334863,291999,249135,219620,190105,160590,131075,101560,87148,72736,58324,43912,29500,24784,20068,15351,10635,5919,5230,4541,3852
1953-07,3800048,3694900,3589752,3484604,3379456,3274308,3169160,3064012,2943126,2822240,2701353,2580467,2459581,2404566,2349552,2294537,2239523,2184508,2198372,2212237,2226101,2239966,2253830,2293653,2333475,2373298,2413120,2452943,2456315,2459687,2463058,2466430,2469802,2437716,2405629,2373543,2341456,2309370,2282824,2256278,2229732,2203186,2176640,2125557,2074474,2023392,1972309,1921226,1881705,1842184,1802663,1763142,1723621,1681463,1639305,1597147,1554989,1512831,1467875,1422918,1377962,1333005,1288049,1238504,1188959,1139414,1089869,1040324,979671,919018,858365,797712,737059,682493,627927,573361,518795,464229,421349,378469,335588,292708,249828,220242,190657,161071,131486,101900,87440,72980,58521,44061,29601,24867,20133,15400,10666,5932,5242,4552,3862
1953-08,3800391,3696832,3593272,3489712,3386153,3282593,3179034,3075474,2953940,2832405,2710871,2589336,2467802,2411461,2355119,2298778,2242436,2186095,2199008,2211921,2224835,2237748,2250661,2290665,2330669,2370672,2410676,2450680,2454948,2459216,2463484,2467752,2472020,2439779,2407538,2375296,2343055,2310814,2284402,2257990,2231578,2205166,2178754,2127975,2077195,2026416,1975636,1924857,1884928,1845000,1805071,1765143,1725214,1683081,1640948,1598816,1556683,1514550,1469645,1424740,1379834,1334929,1290024,1240405,1190785,1141166,1091546,1041927,981351,920776,860200,799625,739049,684240,629431,574621,519812,465003,422107,379211,336314,293418,250522,220865,191209,161552,131896,102239,87732,73224,58717,44209,29702,24951,20199,15448,10696,5945,5254,4564,3873
1953-09,3800734,3698763,3596792,3494821,3392850,3290878,3188907,3086936,2964753,2842571,2720388,2598206,2476023,2418355,2360687,2303019,2245351,2187683,2199645,2211607,2223568,2235530,2247492,2287677,2327862,2368046,2408231,2448416,2453580,2458744,2463909,2469073,2474237,2441841,2409445,2377050,2344654,2312258,2285980,2259702,2233423,2207145,2180867,2130391,2079916,2029440,1978965,1928489,1888153,1847816,1807480,1767143,1726807,1684699,1642592,1600484,1558377,1516269,1471415,1426561,1381707,1336853,1291999,1242305,1192611,1142918,1093224,1043530,983032,922533,862035,801536,741038,685986,630934,575881,520829,465777,422865,379952,337040,294127,251215,221488,191761,162033,132306,102579,88024,73469,58913,44358,29803,25034,20265,15497,10728,5959,5267,4576,3884
1953-10,3801078,3700695,3600312,3499929,3399546,3299164,3198781,3098398,2975567,2852736,2729906,2607075,2484244,2425249,2366254,2307260,2248265,2189270,2200280,2211291,2222301,2233312,2244322,2284688,2325054,2365421,2405787,2446153,2452213,2458274,2464334,2470395,2476455,2443904,2411354,2378803,2346253,2313702,2287558,2261413,2235269,2209124,2182980,2132808,2082636,2032464,1982292,1932120,1891376,1850632,1809888,1769144,1728400,1686318,1644235,1602153,1560070,1517988,1473185,1428382,1383580,1338777,1293974,1244206,1194438,1144669,1094901,1045133,984712,924291,863870,803449,743028,687733,632438,577142,521847,466552,423623,380695,337766,294838,251909,222111,192313,162515,132717,102919,88316,73713,59110,44507,29904,25118,20331,15545,10758,5972,5280,4587,3895
1953-11,3801422,3702628,3603833,3505038,3406244,3307449,3208655,3109860,2986381,2862902,2739423,2615944,2492465,2432143,2371822,2311500,2251179,2190857,2200916,2210975,2221035,2231094,2241153,2281700,2322248,2362795,2403343,2443890,2450847,2457803,2464760,2471716,2478673,2445968,2413262,2380557,2347851,2315146,2289136,2263125,2237115,2211104,2185094,2135225,2085357,2035488,1985620,1935751,1894599,1853448,1812296,1771145,1729993,1687936,1645878,1603821,1561763,1519706,1474955,1430203,1385452,1340700,1295949,1246107,1196264,1146422,1096579,1046737,986393,926049,865706,805362,745018,689480,633941,578403,522864,467326,424381,381437,338492,295548,252603,222734,192865,162997,133128,103259,88608,73957,59307,44656,30005,25201,20397,15593,10789,5985,5292,4599,3906
1953-12,3801765,3704559,3607353,3510147,3412941,3315734,3218528,3121322,2997195,2873068,2748941,2624814,2500687,2439038,2377390,2315741,2254093,2192444,2201552,2210660,2219768,2228876,2237984,2278712,2319441,2360169,2400898,2441626,2449479,2457332,2465184,2473037,2480890,2448030,2415170,2382310,2349450,2316590,2290713,2264837,2238960,2213084,2187207,2137642,2088077,2038513,1988948,1939383,1897824,1856264,1814705,1773145,1731586,1689554,1647522,1605489,1563457,1521425,1476725,1432025,1387324,1342624,1297924,1248007,1198090,1148174,1098257,1048340,988074,927807,867541,807274,747008,691226,635445,579663,523882,468100,425139,382178,339218,296257,253296,223357,193417,163478,133538,103599,88900,74202,59503,44805,30106,25284,20463,15641,10820,5998,5304,4611,3917
1954-01,3805930,3709636,3613342,3517048,3420754,3324461,3228167,3131873,3007259,2882644,2758030,2633415,2508801,2445873,2382945,2320017,2257089,2194161,2202411,2210661,2218911,2227161,2235411,2276115,2316820,2357524,2398229,2438933,2447607,2456281,2464954,2473628,2482302,2449563,2416824,2384084,2351345,2318606,2292679,2266753,2240826,2214900,2188973,2139803,2090633,2041462,1992292,1943122,1901185,1859248,1817310,1775373,1733436,1691341,1649246,1607152,1565057,1522962,1478357,1433752,1389148,1344543,1299938,1249949,1199961,1149972,1099984,1049995,989816,929636,869457,809277,749098,693061,637025,580988,524952,468915,425923,382931,339939,296947,253955,223952,193949,163947,133944,103941,89198,74455,59711,44968,30225,25382,20539,15696,10853,6010,5317,4624,3930
1954-02,3810092,3714711,3619330,3523949,3428568,3333186,3237805,3142424,3017322,2892221,2767119,2642018,2516916,2452708,2388501,2324293,2260086,2195878,2203270,2210662,2218055,2225447,2232839,2273519,2314199,2354879,2395559,2436239,2445734,2455229,2464724,2474219,2483714,2451096,2418477,2385859,2353240,2320622,2294645,2268668,2242692,2216715,2190738,2141963,2093187,2044412,1995636,1946861,1904546,1862231,1819916,1777601,1735286,1693129,1650971,1608814,1566656,1524499,1479990,1435481,1390971,1346462,1301953,1251892,1201832,1151771,1101711,1051650,991558,931465,871373,811280,751188,694896,638604,582313,526021,469729,426706,383683,340660,297637,254614,224548,194482,164415,134349,104283,89495,74707,59920,45132,30344,25479,20615,15750,10886,6021,5328,4636,3944
1954-03,3814256,3719788,3625319,3530850,3436382,3341913,3247445,3152976,3027387,2901798,2776209,2650620,2525031,2459544,2394056,2328569,2263081,2197594,2204128,2210663,2217197,2223732,2230266,2270922,2311578,2352233,2392889,2433545,2443861,2454177,2464494,2474810,2485126,2452628,2420130,2387633,2355135,2322637,2296610,2270584,2244557,2218531,2192504,2144123,2095743,2047362,1998982,1950601,1907908,1865215,1822522,1779829,1737136,1694916,1652696,1610476,1568256,1526036,1481622,1437208,1392795,1348381,1303967,1253835,1203703,1153570,1103438,1053306,993300,933294,873289,813283,753277,696730,640183,583637,527090,470543,427489,384435,341381,298327,255273,225144,195014,164885,134755,104626,89793,74960,60128,45295,30462,25576,20690,15805,10919,6033,5341,4649,3957
1954-04,3818419,3724863,3631307,3537751,3444195,3350639,3257083,3163527,3037451,2911375,2785298,2659222,2533146,2466379,2399612,2332845,2266078,2199311,2204988,2210664,2216341,2222017,2227694,2268325,2308957,2349588,2390220,2430851,2441988,2453126,2464263,2475401,2486538,2454161,2421784,2389407,2357030,2324653,2298576,2272500,2246423,2220347,2194270,2146284,2098298,2050312,2002326,1954340,1911269,1868198,1825128,1782057,1738986,1696703,1654421,1612138,1569856,1527573,1483255,1438937,1394618,1350300,1305982,1255778,1205574,1155369,1105165,1054961,995042,935123,875205,815286,755367,698565,641763,584962,528160,471358,428273,385188,342102,299017,255932,225739,195546,165354,135161,104968,90091,75213,60336,45458,30581,25674,20767,15859,10952,6045,5353,4662,3970
1954-05,3822583,3729940,3637296,3544652,3452009,3359365,3266722,3174078,3047515,2920951,2794388,2667824,2541261,2473214,2405168,2337121,2269075,2201028,2205847,2210665,2215484,2220302,2225121,2265728,2306335,2346943,2387550,2428157,2440116,2452074,2464033,2475991,2487950,2455694,2423438,2391181,2358925,2326669,2300542,2274415,2248289,2222162,2196035,2148444,2100853,2053261,2005670,1958079,1914630,1871182,1827733,1784285,1740836,1698491,1656146,1613800,1571455,1529110,1484887,1440664,1396442,1352219,1307996,1257720,1207444,1157168,1106892,1056616,996784,936952,877121,817289,757457,700400,643343,586286,529229,472172,429056,385940,342823,299707,256591,226335,196079,165823,135567,105311,90389,75467,60544,45622,30700,25771,20842,15914,10985,6056,5365,4674,3983
1954-06,3826746,3735015,3643284,3551553,3459822,3368092,3276361,3184630,3057579,2930528,2803478,2676427,2549376,2480050,2410724,2341397,2272071,2202745,2206706,2210666,2214627,2218587,2222548,2263131,2303714,2344298,2384881,2425464,2438244,2451024,2463803,2476583,2489363,2457227,2425091,2392956,2360820,2328684,2302507,2276331,2250154,2223978,2197801,2150604,2103408,2056211,2009015,1961818,1917992,1874165,1830339,1786512,1742686,1700278,1657871,1615463,1573056,1530648,1486521,1442393,1398266,1354138,1310011,1259663,1209315,1158968,1108620,1058272,998527,938782,879037,819292,759547,702235,644923,587611,530299,472987,429840,386692,343545,300397,257250,226931,196611,166292,135972,105653,90686,75719,60752,45785,30818,25868,20918,15968,11018,6068,5378,4687,3996
1954-07,3830910,3740091,3649273,3558455,3467636,3376818,3285999,3195181,3067643,2940105,2812567,2685029,2557491,2486885,2416279,2345673,2275067,2204461,2207564,2210667,2213770,2216873,2219976,2260535,2301094,2341652,2382211,2422770,2436371,2449972,2463573,2477174,2490775,2458760,2426745,2394730,2362715,2330700,2304473,2278246,2252020,2225793,2199566,2152764,2105962,2059161,2012359,1965557,1921353,1877149,1832944,1788740,1744536,1702066,1659596,1617125,1574655,1532185,1488153,1444121,1400089,1356057,1312025,1261605,1211186,1160766,1110347,1059927,1000269,940611,880953,821295,761637,704070,646503,588935,531368,473801,430623,387444,344266,301087,257909,227526,197143,166761,136378,105995,90983,75972,60960,45949,30937,25966,20994,16023,11051,6080,5390,4700,4010
1954-08,3835074,3745168,3655262,3565356,3475450,3385544,3295638,3205732,3077707,2949682,2821656,2693631,2565606,2493720,2421835,2349949,2278064,2206178,2208423,2210668,2212913,2215158,2217403,2257938,2298472,2339007,2379541,2420076,2434498,2448920,2463343,2477765,2492187,2460293,2428399,2396504,2364610,2332716,2306439,2280162,2253886,2227609,2201332,2154925,2108518,2062111,2015704,1969297,1924715,1880133,1835550,1790968,1746386,1703853,1661320,1618788,1576255,1533722,1489786,1445849,1401913,1357976,1314040,1263549,1213057,1162566,1112074,1061583,1002012,942440,882869,823297,763726,705904,648082,590259,532437,474615,431406,388196,344987,301777,258568,228122,197676,167230,136784,106338,91282,76225,61169,46112,31056,26063,21070,16077,11084,6091,5402,4712,4023
1954-09,3839236,3750243,3661250,3572257,3483264,3394270,3305277,3216284,3087771,2959258,2830746,2702233,2573720,2500555,2427390,2354225,2281060,2207895,2209282,2210669,2212056,2213443,2214830,2255340,2295851,2336361,2376872,2417382,2432625,2447869,2463112,2478356,2493599,2461826,2430052,2398279,2366505,2334732,2308405,2282078,2255751,2229424,2203097,2157085,2111073,2065060,2019048,1973036,1928076,1883116,1838156,1793196,1748236,1705641,1663045,1620450,1577854,1535259,1491418,1447577,1403736,1359895,1316054,1265491,1214928,1164364,1113801,1063238,1003754,944269,884785,825300,765816,707739,649662,591584,533507,475430,432189,388949,345708,302468,259227,228718,198208,167699,137189,106680,91579,76478,61376,46275,31174,26160,21146,16131,11117,6103,5414,4725,4036
1954-10,3843401,3755320,3667239,3579158,3491077,3402997,3314916,3226835,3097835,2968835,2839835,2710835,2581835,2507390,2432946,2358501,2284057,2209612,2210141,2210670,2211200,2211729,2212258,2252744,2293230,2333716,2374202,2414688,2430753,2446817,2462882,2478946,2495011,2463358,2431705,2400053,2368400,2336747,2310370,2283993,2257617,2231240,2204863,2159245,2113628,2068010,2022393,1976775,1931437,1886099,1840762,1795424,1750086,1707428,1664770,1622112,1579454,1536796,1493050,1449305,1405559,1361814,1318068,1267433,1216798,1166163,1115528,1064893,1005496,946098,886701,827303,767906,709574,651241,592909,534576,476244,432972,389701,346429,303158,259886,229313,198741,168168,137596,107023,91877,76731,61585,46439,31293,26257,21222,16186,11151,6115,5426,4738,4050
1954-11,3847563,3760395,3673227,3586059,3498891,3411723,3324555,3237387,3107900,2978412,2848925,2719437,2589950,2514226,2438501,2362777,2287052,2211328,2210999,2210671,2210342,2210014,2209685,2250147,2290609,2331071,2371533,2411995,2428881,2445766,2462652,2479537,2496423,2464891,2433359,2401827,2370295,2338763,2312336,2285909,2259482,2233055,2206628,2161405,2116182,2070960,2025737,1980514,1934798,1889083,1843367,1797652,1751936,1709215,1666495,1623774,1581054,1538333,1494683,1451033,1407383,1363733,1320083,1269376,1218669,1167963,1117256,1066549,1007238,947928,888617,829307,769996,711409,652821,594234,535646,477059,433756,390453,347151,303848,260545,229909,199273,168637,138001,107365,92174,76984,61793,46603,31412,26355,21298,16240,11183,6126,5438,4750,4063
1954-12,3851727,3765472,3679216,3592960,3506705,3420449,3334194,3247938,3117963,2987989,2858014,2728040,2598065,2521061,2444057,2367053,2290049,2213045,2211858,2210672,2209485,2208299,2207112,2247550,2287988,2328425,2368863,2409301,2427008,2444715,2462421,2480128,2497835,2466424,2435013,2403601,2372190,2340779,2314302,2287825,2261348,2234871,2208394,2163566,2118738,2073910,2029082,1984254,1938160,1892067,1845973,1799880,1753786,1711003,1668220,1625436,1582653,1539870,1496315,1452761,1409206,1365652,1322097,1271318,1220540,1169761,1118983,1068204,1008980,949757,890533,831310,772086,713243,654401,595558,536716,477873,434539,391206,347872,304539,261205,230505,199806,169106,138407,107707,92472,77237,62001,46766,31531,26452,21374,16295,11217,6138,5451,4763,4076
1955-01,3856910,3771588,3686266,3600944,3515622,3430301,3344979,3259657,3128748,2997838,2866929,2736019,2605110,2527039,2448968,2370897,2292826,2214755,2212854,2210952,2209051,2207149,2205248,2245491,2285734,2325978,2366221,2406464,2424871,2443277,2461684,2480090,2498497,2467443,2436389,2405334,2374280,2343226,2316581,2289936,2263292,2236647,2210002,2165501,2120999,2076498,2031996,1987495,1941080,1894665,1848251,1801836,1755421,1712750,1670079,1627407,1584736,1542065,1498522,1454979,1411435,1367892,1324349,1273425,1222500,1171576,1120651,1069727,1010636,951545,892454,833363,774272,715186,656100,597015,537929,478843,435455,392066,348678,305289,261901,231133,200365,169597,138829,108061,92779,77497,62214,46932,31650,26550,21449,16349,11248,6148,5462,4776,4090
1955-02,3862093,3777705,3693317,3608929,3524541,3440153,3355765,3271377,3139533,3007689,2875844,2744000,2612156,2533018,2453880,2374742,2295604,2216466,2213850,2211233,2208617,2206000,2203384,2243433,2283482,2323530,2363579,2403628,2422734,2441841,2460947,2480054,2499160,2468463,2437765,2407068,2376370,2345673,2318861,2292048,2265236,2238423,2211611,2167436,2123261,2079087,2034912,1990737,1944001,1897265,1850528,1803792,1757056,1714497,1671938,1629378,1586819,1544260,1500728,1457197,1413665,1370134,1326602,1275532,1224461,1173391,1122320,1071250,1012292,953334,894375,835417,776459,717130,657801,598471,539142,479813,436370,392927,349483,306040,262597,231761,200924,170088,139251,108415,93086,77757,62428,47099,31770,26647,21525,16402,11280,6157,5473,4788,4104
1955-03,3867275,3783821,3700367,3616913,3533459,3450004,3366550,3283096,3150317,3017538,2884759,2751980,2619201,2538996,2458791,2378586,2298381,2218176,2214845,2211514,2208182,2204851,2201520,2241374,2281229,2321083,2360938,2400792,2420598,2440404,2460210,2480016,2499822,2469482,2439141,2408801,2378460,2348120,2321140,2294160,2267180,2240200,2213220,2169372,2125524,2081675,2037827,1993979,1946921,1899864,1852806,1805749,1758691,1716244,1673797,1631349,1588902,1546455,1502935,1459415,1415894,1372374,1328854,1277638,1226422,1175205,1123989,1072773,1013947,955122,896296,837471,778645,719073,659500,599928,540355,480783,437285,393787,350289,306791,263293,232388,201483,170579,139674,108769,93393,78017,62641,47265,31889,26745,21600,16456,11311,6167,5484,4801,4118
1955-04,3872457,3789937,3707417,3624897,3542377,3459856,3377336,3294816,3161102,3027388,2893674,2759960,2626246,2544974,2463702,2382430,2301158,2219886,2215840,2211794,2207747,2203701,2199655,2239315,2278975,2318636,2358296,2397956,2418462,2438968,2459473,2479979,2500485,2470501,2440517,2410534,2380550,2350566,2323418,2296271,2269123,2241976,2214828,2171307,2127785,2084264,2040742,1997221,1949842,1902463,1855084,1807705,1760326,1717991,1675656,1633321,1590986,1548651,1505142,1461633,1418124,1374615,1331106,1279744,1228382,1177021,1125659,1074297,1015604,956911,898217,839524,780831,721015,661200,601384,541569,481753,438200,394647,351095,307542,263989,233016,202043,171069,140096,109123,93700,78277,62855,47432,32009,26843,21676,16510,11343,6177,5495,4813,4132
1955-05,3877641,3796055,3714468,3632881,3551295,3469708,3388122,3306535,3171886,3037238,2902589,2767941,2633292,2550953,2468614,2386275,2303936,2221597,2216836,2212075,2207313,2202552,2197791,2237257,2276722,2316188,2355653,2395119,2416325,2437530,2458736,2479941,2501147,2471520,2441893,2412267,2382640,2353013,2325698,2298383,2271067,2243752,2216437,2173242,2130047,2086853,2043658,2000463,1952762,1905062,1857361,1809661,1761960,1719737,1677514,1635292,1593069,1550846,1507348,1463851,1420353,1376856,1333358,1281850,1230343,1178835,1127328,1075820,1017260,958699,900139,841578,783018,722959,662900,602841,542782,482723,439115,395508,351900,308293,264685,233643,202602,171560,140519,109477,94007,78537,63068,47598,32128,26940,21752,16563,11375,6187,5507,4826,4146
1955-06,3882823,3802171,3721518,3640865,3560213,3479560,3398908,3318255,3182671,3047088,2911504,2775921,2640337,2556931,2473525,2390119,2306713,2223307,2217831,2212355,2206879,2201403,2195927,2235198,2274469,2313741,2353012,2392283,2414188,2436094,2457999,2479905,2501810,2472540,2443270,2414000,2384730,2355460,2327977,2300494,2273011,2245528,2218045,2175177,2132309,2089441,2046573,2003705,1955683,1907661,1859639,1811617,1763595,1721484,1679373,1637263,1595152,1553041,1509555,1466069,1422582,1379096,1335610,1283957,1232303,1180650,1128996,1077343,1018915,960487,902060,843632,785204,724902,664600,604297,543995,483693,440031,396369,352706,309044,265382,234272,203162,172051,140941,109831,94314,78798,63281,47765,32248,27038,21827,16617,11406,6196,5517,4838,4160
1955-07,3888007,3808288,3728569,3648850,3569131,3489412,3409693,3329974,3193456,3056937,2920419,2783900,2647382,2562909,2478436,2393963,2309490,2225017,2218826,2212635,2206445,2200254,2194063,2233140,2272217,2311293,2350370,2389447,2412052,2434657,2457262,2479867,2502472,2473559,2444646,2415733,2386820,2357907,2330256,2302606,2274955,2247305,2219654,2177113,2134571,2092030,2049488,2006947,1958604,1910260,1861917,1813573,1765230,1723231,1681232,1639234,1597235,1555236,1511761,1468286,1424812,1381337,1337862,1286063,1234264,1182464,1130665,1078866,1020571,962276,903981,845686,787391,726845,666300,605754,545209,484663,440946,397229,353512,309795,266078,234899,203721,172542,141364,110185,94621,79058,63494,47931,32367,27135,21903,16670,11438,6206,5528,4851,4173
1955-08,3893189,3814404,3735619,3656834,3578049,3499263,3420478,3341693,3204240,3066787,2929333,2791880,2654427,2568887,2483347,2397808,2312268,2226728,2219822,2212916,2206011,2199105,2192199,2231081,2269964,2308846,2347729,2386611,2409916,2433221,2456525,2479830,2503135,2474579,2446023,2417466,2388910,2360354,2332536,2304717,2276899,2249080,2221262,2179047,2136833,2094618,2052404,2010189,1961524,1912859,1864195,1815530,1766865,1724978,1683092,1641205,1599319,1557432,1513968,1470505,1427041,1383578,1340114,1288169,1236224,1184279,1132334,1080389,1022227,964064,905902,847739,789577,728788,667999,607211,546422,485633,441861,398089,354318,310546,266774,235527,204280,173033,141786,110539,94929,79318,63708,48097,32487,27233,21979,16724,11470,6216,5540,4864,4187
1955-09,3898371,3820520,3742669,3664818,3586967,3509115,3431264,3353413,3215025,3076637,2938249,2799861,2661473,2574866,2488259,2401652,2315045,2228438,2220817,2213196,2205576,2197955,2190334,2229022,2267710,2306398,2345086,2383774,2407779,2431783,2455788,2479792,2503797,2475598,2447399,2419199,2391000,2362801,2334815,2306829,2278843,2250857,2222871,2180983,2139095,2097207,2055319,2013431,1964445,1915459,1866472,1817486,1768500,1726725,1684951,1643176,1601402,1559627,1516175,1472723,1429271,1385819,1342367,1290276,1238185,1186094,1134003,1081912,1023882,965852,907823,849793,791763,730731,669699,608667,547635,486603,442776,398950,355123,311297,267470,236155,204839,173524,142208,110893,95236,79578,63921,48263,32606,27330,22054,16777,11501,6225,5550,4876,4201
1955-10,3903555,3826638,3749720,3672802,3595885,3518967,3442050,3365132,3225809,3086486,2947164,2807841,2668518,2580844,2493170,2405496,2317822,2230148,2221812,2213477,2205141,2196806,2188470,2226964,2265457,2303951,2342444,2380938,2405642,2430347,2455051,2479756,2504460,2476618,2448775,2420933,2393090,2365248,2337094,2308940,2280787,2252633,2224479,2182918,2141357,2099795,2058234,2016673,1967365,1918058,1868750,1819443,1770135,1728472,1686810,1645147,1603485,1561822,1518381,1474941,1431500,1388060,1344619,1292382,1240145,1187909,1135672,1083435,1025538,967641,909744,851847,793950,732675,671399,610124,548848,487573,443692,399810,355929,312047,268166,236782,205398,174015,142631,111247,95543,79839,64134,48430,32726,27428,22130,16831,11533,6235,5562,4888,4215
